sensor_id,temperature,humidity,ph_level,soil_moisture,nitrogen_level,phosphorus_level,potassium_level,timestamp,location_latitude,location_longitude,altitude,soil_type,crop_type,field_size
778,94.15,94.23,9.61,53.02,1.67,77.35,75.39,9/22/2022 02:24:26,22.562964,113.156269,7364.11,clayey,soybean,718.88
779,18.54,93.08,3.27,70.0,12.85,88.2,20.69,10/24/2022 13:15:24,35.797997,112.92392,8018.01,clayey,wheat,645.93
780,68.62,25.99,12.51,2.53,39.91,1.73,0.69,4/19/2022 18:46:21,51.8858819,-8.5111664,946.05,clayey,soybean,516.9
781,16.17,63.19,9.29,38.19,87.87,10.0,43.9,12/20/2022 23:06:53,-35.3876097,-64.2828611,3713.32,loamy,wheat,85.94
782,66.66,90.14,6.99,47.75,33.64,55.42,26.38,11/27/2022 12:21:15,32.3506936,-95.3018275,2815.26,sandy,soybean,470.68
783,60.48,23.0,7.01,23.36,97.37,51.83,96.95,6/12/2022 17:47:40,56.1332672,12.9827591,8747.02,loamy,wheat,909.94
784,12.2,97.33,3.32,8.36,67.65,59.85,77.09,9/22/2022 01:28:21,49.3967841,14.4813772,5828.46,clayey,corn,303.05
785,13.69,22.08,11.72,63.13,74.22,82.64,8.28,7/21/2022 07:54:43,-9.6497849,124.5694514,2696.22,sandy,soybean,774.26
786,78.99,60.91,10.73,32.55,86.75,66.51,52.47,10/19/2022 06:25:17,31.919897,120.085146,557.23,sandy,wheat,393.96
787,98.87,35.12,10.47,58.07,50.36,55.74,52.43,1/14/2022 09:38:40,41.961922,86.483486,168.69,clayey,wheat,156.1
788,95.84,30.72,5.18,50.5,85.63,29.34,82.54,12/15/2022 08:15:25,-25.0662897,-130.1004636,5000.96,clayey,soybean,785.24
789,3.35,51.03,8.26,4.75,85.5,39.29,63.74,10/28/2022 08:19:12,35.200539,26.250031,4490.66,loamy,wheat,988.02
790,0.45,8.69,6.2,47.2,77.35,32.61,31.3,12/19/2022 17:26:06,34.9815148,-3.1528692,440.32,sandy,wheat,891.06
791,97.35,90.79,6.35,92.6,64.07,27.8,2.24,1/2/2022 03:14:27,32.8892572,119.6430298,9872.22,sandy,corn,54.09
792,5.97,16.02,12.48,90.77,14.9,65.22,31.18,7/5/2022 10:45:32,50.9645521,17.2614777,448.25,clayey,wheat,510.76
793,99.4,27.87,0.12,12.12,39.43,91.6,31.91,8/9/2022 08:57:41,58.6073483,14.0368868,7319.42,sandy,wheat,856.91
794,29.32,77.83,10.51,47.64,69.9,43.96,51.16,8/26/2022 05:40:12,34.06,-118.24,93.59,clayey,wheat,517.87
795,60.66,90.39,9.07,97.2,46.06,43.5,91.76,7/5/2022 21:22:38,9.9578348,124.1789637,219.94,clayey,soybean,362.78
796,94.3,93.79,10.57,50.08,28.15,96.03,54.85,5/27/2022 17:01:01,47.9956173,0.1924459,7478.45,clayey,wheat,87.45
797,69.83,35.21,4.25,65.45,81.7,40.1,51.79,8/19/2022 23:24:54,-34.5434158,-58.5867617,2717.4,clayey,corn,648.9
798,5.76,74.98,7.48,15.12,58.17,18.72,93.53,4/13/2022 10:20:15,40.6919067,22.1007382,3226.44,sandy,corn,474.94
799,30.35,53.54,6.08,55.24,35.57,17.39,58.12,10/25/2022 08:09:23,28.228209,112.938814,105.64,loamy,wheat,134.42
800,80.83,24.33,5.03,55.17,55.62,50.16,80.45,6/4/2022 18:27:40,22.6194565,105.6705801,2434.81,loamy,soybean,698.29
801,8.44,58.96,9.84,34.32,38.84,48.54,90.31,12/5/2022 20:03:26,33.9491123,-84.5507433,8109.59,loamy,wheat,161.35
802,63.15,61.96,13.36,53.39,30.79,56.68,52.54,5/10/2022 17:32:29,54.6041651,24.0304672,7602.91,sandy,wheat,337.79
803,62.26,66.52,4.36,67.2,37.5,98.62,15.55,3/24/2022 07:46:45,-30.9178625,-55.5469032,2547.85,clayey,soybean,908.06
804,61.22,73.79,5.49,16.64,51.74,0.62,55.7,7/18/2022 03:39:29,59.8509005,17.6300093,3859.2,clayey,wheat,642.84
805,71.44,78.45,1.49,88.54,90.52,91.64,35.57,1/16/2022 16:27:36,38.624235,100.36759,7534.62,clayey,soybean,878.45
806,34.11,13.08,5.2,92.1,27.71,84.46,46.99,7/20/2022 22:56:43,58.703557,14.1362521,8491.81,loamy,wheat,768.59
807,77.55,26.47,7.85,8.93,21.15,24.09,5.79,4/9/2022 22:27:25,-18.1380146,30.147383,9908.97,sandy,wheat,544.13
808,86.36,86.31,7.73,22.09,64.99,5.65,82.26,8/10/2022 14:22:40,32.874735,117.531622,1064.19,clayey,soybean,810.55
809,66.7,23.72,6.69,12.07,26.12,62.14,62.73,3/19/2022 23:56:38,5.5001866,5.9938339,6043.25,loamy,soybean,988.6
810,33.75,41.56,5.04,78.53,13.97,11.72,89.73,3/12/2022 08:51:01,-15.0364493,40.7323311,1132.37,clayey,corn,211.28
811,26.24,85.25,8.84,90.74,30.27,8.57,8.49,4/9/2022 10:09:01,57.778556,14.1619341,1045.48,sandy,wheat,829.53
812,7.14,55.47,11.74,8.16,30.07,37.97,45.65,1/11/2022 06:46:05,32.556936,120.681655,9542.65,clayey,wheat,231.38
813,0.62,49.34,8.05,17.42,6.4,60.4,99.12,10/2/2022 03:56:33,51.30787,17.72016,3121.11,loamy,soybean,185.99
814,67.07,45.11,9.39,62.71,24.49,67.5,5.54,7/8/2022 14:06:59,35.872664,120.04619,8597.74,sandy,soybean,488.43
815,81.7,51.53,0.59,93.87,19.93,11.51,94.39,7/21/2022 20:55:50,25.732824,117.130129,2843.39,loamy,wheat,665.97
816,23.28,68.16,1.46,32.74,32.47,60.16,12.88,3/30/2022 17:09:19,52.3369183,15.3336362,9198.07,sandy,soybean,831.96
817,33.8,50.07,8.03,12.53,38.53,76.58,25.15,1/3/2022 20:37:42,37.691429,118.122323,959.24,clayey,soybean,979.32
818,98.54,32.45,5.57,79.9,75.08,13.91,10.62,2/7/2022 19:10:42,-20.6869406,-41.4812771,6240.13,clayey,wheat,729.8
819,39.2,39.81,7.08,84.1,97.89,85.54,48.69,9/24/2022 09:22:38,32.096344,118.909159,2065.2,sandy,wheat,81.7
820,20.25,94.49,8.39,39.58,21.42,85.46,18.84,1/22/2022 12:50:02,15.23199,-9.588628,1520.68,clayey,soybean,114.16
821,93.15,25.18,7.96,67.99,34.32,89.82,18.56,1/21/2022 08:36:43,50.2997788,15.865081,2871.75,clayey,corn,117.13
822,70.36,42.04,3.58,23.45,26.86,36.55,55.65,7/9/2022 08:47:40,-7.0130494,108.525539,7271.43,loamy,corn,761.02
823,79.09,0.21,4.2,68.55,18.9,17.48,74.03,2/23/2022 10:57:15,17.2743265,101.7523854,615.62,clayey,soybean,890.86
824,26.46,73.2,0.66,16.59,60.77,59.04,77.14,8/11/2022 08:27:21,58.5235952,13.4953857,2503.67,clayey,wheat,911.16
825,35.23,30.73,9.05,20.42,25.11,80.23,74.74,8/17/2022 21:54:15,18.5591814,-99.5982999,8489.98,clayey,corn,623.75
826,77.35,61.08,9.83,68.11,56.29,36.86,95.68,12/21/2022 08:06:32,10.701232,-61.5471829,7155.71,clayey,corn,191.5
827,57.26,9.26,2.87,64.97,89.68,42.49,75.44,1/25/2022 15:57:48,-8.7695621,-74.7088325,8017.91,loamy,wheat,431.3
828,29.66,52.49,4.11,15.98,25.66,33.42,0.15,9/15/2022 07:04:01,26,99.8333333,3377.67,loamy,soybean,743.7
829,66.75,37.93,1.57,8.33,16.82,15.04,97.53,10/13/2022 15:11:42,26.5642157,50.0495725,9420.93,loamy,wheat,556.49
830,90.07,76.29,7.67,63.7,22.89,40.08,27.56,10/8/2022 18:49:33,38.9200512,-7.4195818,5079.06,clayey,soybean,839.22
831,93.57,49.7,8.79,28.06,56.91,64.7,28.78,5/20/2022 00:49:02,28.6019464,-106.0244614,7458.16,sandy,wheat,906.84
832,45.69,35.91,7.98,95.3,35.11,58.98,22.33,9/14/2022 02:35:33,28.220406,121.038129,5987.86,loamy,corn,527.01
833,92.39,66.17,5.86,3.42,57.24,39.7,48.05,8/29/2022 22:54:19,43.4945737,5.8978018,8476.08,loamy,corn,820.18
834,89.46,65.17,2.85,15.88,21.27,54.3,85.22,10/29/2022 18:34:30,48.2506791,6.4196206,8311.98,sandy,soybean,841.01
835,84.42,16.03,4.43,95.57,42.52,54.78,64.22,6/3/2022 02:31:26,30.323586,120.195198,3102.84,sandy,wheat,298.97
836,96.73,88.78,7.69,68.72,67.54,56.26,6.18,1/25/2022 12:22:55,49.6617223,22.1053444,7273.13,sandy,soybean,925.35
837,74.18,23.68,11.9,86.1,27.51,9.51,71.03,1/9/2022 07:42:58,-20.1608912,57.5012222,4983.05,clayey,corn,353.51
838,84.32,15.24,4.54,98.19,81.07,62.68,75.96,8/21/2022 01:20:23,54.7214094,-113.2861822,8206.82,clayey,soybean,679.96
839,62.53,69.39,9.74,60.38,5.72,9.79,12.03,11/18/2022 12:06:27,29.7440687,106.9762193,6760.06,clayey,wheat,98.45
840,53.99,33.66,1.62,26.16,25.75,14.59,49.39,9/9/2022 12:20:34,-15.6093293,-72.0896229,8153.55,sandy,wheat,661.83
841,53.25,0.92,5.76,76.13,40.81,37.06,27.59,3/18/2022 22:01:32,28.159141,115.771093,8685.3,clayey,corn,879.72
842,76.23,82.42,0.38,36.56,43.97,90.02,33.42,11/14/2022 19:30:49,56.3137647,43.3592596,7820.91,sandy,soybean,614.02
843,9.04,49.74,7.0,95.84,34.67,36.76,70.48,12/24/2022 22:04:25,-0.8922447,119.8504075,7551.79,loamy,wheat,772.17
844,78.82,98.48,2.64,56.99,51.17,88.54,36.67,3/4/2022 13:02:27,56.8682477,40.5854053,2836.04,clayey,corn,852.99
845,7.65,16.12,6.5,52.99,68.45,15.38,64.72,8/14/2022 05:40:54,59.4226704,17.8334683,8590.53,sandy,soybean,721.03
846,19.22,22.84,5.87,43.52,92.53,23.95,40.94,1/21/2022 07:50:26,43.3423246,1.2606792,8873.8,sandy,wheat,440.28
847,56.83,44.88,13.29,10.95,5.21,60.82,52.81,8/17/2022 02:25:06,11.9404192,108.4583132,3071.11,clayey,soybean,817.72
848,28.92,19.6,6.27,27.86,90.52,70.86,81.7,10/10/2022 08:24:56,-1.259553,104.100502,524.09,sandy,soybean,331.74
849,75.08,53.8,3.78,70.52,33.1,33.46,55.16,7/18/2022 07:10:12,5.4745106,-3.2030756,3984.95,loamy,corn,147.1
850,22.91,77.45,1.91,20.36,0.91,32.47,65.91,6/17/2022 16:13:07,59.4520561,26.8687946,8480.29,loamy,soybean,119.82
851,58.13,47.45,2.2,35.12,59.19,58.56,76.12,2/24/2022 17:34:40,29.002602,65.6639904,7183.07,clayey,soybean,266.12
852,76.4,73.01,8.42,65.52,62.56,33.37,8.49,2/25/2022 18:17:10,36.1679648,8.7095789,5076.29,loamy,soybean,2.02
853,68.55,6.2,8.21,74.39,9.28,17.26,33.13,5/24/2022 01:17:58,-8.0360078,-34.9319998,3277.48,clayey,soybean,449.64
854,31.07,42.83,4.76,18.39,2.79,20.08,62.98,11/7/2022 03:55:31,53.3983079,20.9461113,364.81,loamy,wheat,568.65
855,19.57,66.79,10.06,50.97,43.15,76.41,1.71,10/15/2022 03:40:48,53.3806398,-6.5028415,3751.3,clayey,corn,638.57
856,79.94,62.74,1.74,38.25,92.52,37.36,19.83,8/8/2022 04:28:15,7.3988718,-73.052334,4841.79,clayey,soybean,649.95
857,65.84,29.1,1.44,96.51,3.64,8.18,26.06,9/13/2022 17:03:53,53.602954,53.0390034,4404.2,loamy,soybean,793.41
858,97.58,81.83,4.11,89.66,69.4,40.72,84.06,12/10/2022 09:33:06,37.7852875,127.0458453,6617.87,sandy,wheat,213.97
859,90.25,60.36,7.9,42.69,82.71,30.81,88.21,4/8/2022 15:24:06,-34.0666916,-70.7325646,7884.21,loamy,corn,17.59
860,62.87,37.41,5.51,69.1,4.42,77.75,97.07,11/7/2022 21:47:34,12.3508099,7.255737,6271.48,clayey,wheat,219.0
861,7.08,63.03,7.97,67.46,5.15,91.46,86.2,6/28/2022 00:56:54,40.2328952,141.2968609,7278.27,clayey,corn,294.5
862,99.49,83.03,0.36,26.64,94.51,87.51,73.64,1/11/2022 13:49:54,40.864318,-73.7977928,4648.58,clayey,wheat,832.7
863,76.49,38.08,11.21,50.08,54.08,98.86,21.72,1/19/2022 09:40:04,3.1377116,-76.5929658,598.72,sandy,wheat,134.27
864,79.49,34.9,1.52,56.78,74.95,44.3,81.15,9/17/2022 22:49:26,36.3573462,25.4459308,6911.06,clayey,corn,174.56
865,41.1,16.3,9.89,6.99,16.51,6.98,11.29,7/14/2022 22:05:46,51.209018,24.6980251,4246.2,sandy,soybean,488.89
866,33.64,4.69,12.04,17.36,97.65,69.49,76.98,5/1/2022 08:11:31,9.4745801,-70.7346811,7714.07,sandy,wheat,11.43
867,75.27,81.49,13.65,24.27,41.93,69.78,53.96,6/4/2022 13:58:09,-23.3549445,-47.8451996,2752.36,sandy,soybean,974.5
868,21.96,88.08,11.66,15.59,24.69,59.69,1.48,2/12/2022 15:09:29,9.74084,-75.519872,8241.1,sandy,corn,379.84
869,11.8,92.7,6.12,66.91,24.32,95.76,54.38,7/12/2022 02:44:33,23.7247599,108.8076195,4200.39,loamy,corn,548.86
870,24.34,71.38,11.14,65.17,29.77,86.59,24.08,9/1/2022 21:13:01,50.1987725,39.5632497,8775.04,sandy,soybean,353.01
871,65.9,99.96,1.65,48.85,86.13,40.46,56.39,9/16/2022 21:19:25,28.6559273,121.2198521,3120.34,clayey,corn,339.96
872,31.38,76.82,11.66,3.23,5.54,82.51,31.65,7/13/2022 19:46:07,-7.0250344,113.5758261,1531.26,clayey,corn,337.5
873,20.79,27.87,6.05,9.78,47.6,54.6,9.26,11/20/2022 05:53:13,22.5341348,114.1162219,104.44,sandy,wheat,10.71
874,69.11,61.34,4.48,62.71,27.91,15.62,99.23,4/8/2022 09:22:07,33.9278354,-6.9051819,3547.92,sandy,soybean,91.06
875,84.45,31.48,5.31,62.31,6.11,80.18,51.46,6/11/2022 23:33:57,-23.9793102,-48.8768997,1796.26,sandy,soybean,555.0
876,2.47,41.69,8.7,86.35,47.48,46.36,78.66,3/22/2022 02:25:20,28.947037,109.47991,5953.43,clayey,corn,617.2
877,66.08,75.63,12.3,80.55,49.07,18.41,33.96,12/24/2022 17:41:07,-33.6055625,-62.6252102,255.95,sandy,wheat,844.43
878,28.46,33.72,5.6,25.84,60.22,5.3,0.01,6/14/2022 05:37:56,1.672033,125.055298,2699.99,sandy,soybean,562.04
879,95.91,70.47,4.73,4.03,46.19,80.62,47.96,5/29/2022 17:48:52,14.572396,120.995514,8535.28,loamy,wheat,5.66
880,36.95,48.0,12.02,2.93,51.2,75.16,79.24,11/1/2022 01:05:51,11.8334154,108.8551484,6600.04,loamy,corn,358.66
881,74.35,2.5,2.71,36.92,80.33,10.18,0.87,8/10/2022 02:17:33,27.8827043,53.4284076,291.92,clayey,soybean,939.07
882,13.04,56.95,10.18,89.49,56.96,27.33,42.7,8/15/2022 18:54:35,-8.6601628,117.4615118,9699.85,clayey,wheat,155.51
883,90.19,99.36,10.33,86.76,46.22,14.59,59.59,5/4/2022 09:41:15,7.0389957,126.4497814,4396.5,sandy,corn,336.7
884,50.63,13.54,6.57,61.66,33.44,49.22,64.1,7/9/2022 00:38:09,27.0449005,84.8672171,2390.04,clayey,corn,49.52
885,79.07,7.66,0.98,80.67,21.65,77.39,18.44,6/26/2022 20:31:06,33.1,-117.28,8055.14,loamy,wheat,50.48
886,8.58,19.25,11.56,73.43,54.59,0.82,26.67,10/7/2022 05:00:55,22.555259,113.884019,3459.49,clayey,wheat,485.33
887,73.04,35.23,5.38,45.43,29.98,8.46,75.85,5/18/2022 19:24:32,22.025118,113.209606,2210.58,clayey,wheat,723.52
888,46.76,3.84,2.8,69.81,87.66,56.1,2.73,6/7/2022 18:49:09,41.3486394,19.8345726,1691.17,loamy,soybean,49.98
889,99.11,47.98,4.72,6.5,72.21,21.04,40.74,10/26/2022 12:44:22,40.2462817,-8.5659855,4626.54,clayey,corn,683.04
890,48.79,79.17,1.02,44.75,37.01,90.17,30.43,9/30/2022 01:39:09,65.3221906,21.4337149,5296.53,sandy,soybean,306.1
891,16.12,76.7,6.21,2.38,25.68,43.72,78.99,4/15/2022 12:49:37,0.2770603,99.3451118,4764.19,sandy,corn,31.31
892,38.24,88.77,0.43,89.91,20.82,64.83,66.97,7/30/2022 03:33:47,37.7582938,20.8728543,8876.79,sandy,corn,928.16
893,9.28,94.54,12.33,28.35,54.75,88.15,54.54,10/4/2022 11:58:32,14.6602787,120.989116,2079.94,clayey,soybean,813.82
894,72.93,56.0,3.84,68.53,28.93,58.55,62.82,5/3/2022 16:42:00,11.4702151,108.9145675,7143.87,loamy,wheat,331.82
895,9.44,2.32,8.36,38.63,31.07,85.55,15.42,9/9/2022 09:56:57,-8.6423128,120.4559258,6058.57,clayey,corn,390.02
896,64.11,68.61,10.32,39.62,66.31,54.51,76.82,4/22/2022 12:04:00,-7.0777326,113.287085,8437.3,loamy,soybean,739.64
897,31.26,24.1,6.46,24.62,20.14,77.47,34.7,3/13/2022 17:09:09,50.2850778,113.2766861,9196.84,sandy,soybean,803.1
898,82.26,25.86,7.66,21.15,99.88,86.75,3.77,6/15/2022 16:01:16,9.6389796,-68.129727,8518.55,sandy,soybean,983.43
899,41.87,61.51,3.72,72.34,86.95,32.75,68.75,1/11/2022 16:40:53,31.739255,130.670516,7069.91,sandy,corn,244.08
900,26.51,76.45,12.13,3.61,66.19,23.9,42.82,12/30/2022 22:01:01,39.6924206,-94.9143239,2793.41,clayey,corn,422.55
901,11.06,52.33,0.37,7.3,43.05,96.55,68.09,12/20/2022 02:08:39,3.723827,-75.483979,8388.4,clayey,soybean,714.24
902,84.86,83.73,12.23,10.57,34.68,30.62,64.19,5/23/2022 12:12:00,-7.9199459,113.8138552,6426.96,loamy,soybean,312.63
903,22.23,88.58,0.98,32.88,39.78,66.48,9.22,3/22/2022 11:33:20,13.5570718,-88.3494328,45.19,loamy,wheat,476.9
904,53.18,4.85,10.72,1.7,12.36,23.9,6.95,8/5/2022 07:06:28,6.7990626,-1.0849592,2999.63,sandy,soybean,290.21
905,25.05,14.92,10.65,88.13,11.41,29.39,31.07,12/26/2022 10:18:21,44.7771057,33.5458805,8937.67,clayey,wheat,181.74
906,58.66,63.2,9.48,72.09,70.85,85.23,0.03,11/14/2022 21:31:59,11.0358967,122.5157547,6375.77,clayey,soybean,513.04
907,11.4,76.9,0.61,67.6,62.1,80.37,8.76,10/4/2022 19:49:54,48.8466523,2.2582125,8389.12,clayey,corn,501.89
908,5.68,14.82,3.16,61.62,46.56,12.31,89.21,11/11/2022 00:12:29,-28.4134906,-64.7629972,1502.89,clayey,wheat,405.2
909,86.03,48.46,2.09,63.64,40.94,92.48,40.95,4/22/2022 18:40:42,15.2904851,-86.9135745,1340.3,clayey,corn,470.46
910,41.21,11.93,3.37,88.38,13.86,6.85,21.15,4/27/2022 07:13:29,-15.6921494,46.3336857,3019.52,loamy,wheat,26.18
911,0.69,46.92,12.58,0.73,21.79,17.65,12.63,4/25/2022 05:52:52,-8.906419,117.7395532,7339.75,loamy,corn,829.43
912,15.76,20.98,10.65,57.89,10.38,65.6,92.36,9/7/2022 13:18:48,47.2038268,30.9163475,5635.0,clayey,corn,478.5
913,90.29,65.51,1.02,52.1,43.32,67.46,92.17,8/13/2022 23:20:07,59.35,18.5,9114.14,clayey,soybean,400.1
914,13.99,93.19,7.12,61.28,92.89,60.66,31.06,7/2/2022 23:08:27,43.884893,-0.5046003,1353.42,clayey,corn,440.86
915,56.27,38.76,1.62,49.18,20.8,54.16,54.39,2/28/2022 10:48:44,-6.3870559,-77.5461785,2603.05,loamy,wheat,481.34
916,71.87,19.81,3.6,6.93,56.35,16.92,40.11,7/8/2022 12:40:31,53.88335,-119.13585,3341.74,loamy,wheat,155.25
917,97.69,68.01,9.82,64.9,40.89,25.74,26.36,4/27/2022 14:45:49,26.885704,120.005147,7878.67,sandy,wheat,94.65
918,62.69,40.63,13.98,33.44,32.95,54.33,39.84,5/30/2022 10:36:36,49.08938,-123.08241,1992.72,loamy,corn,366.04
919,39.53,39.65,5.33,58.96,15.36,7.13,79.64,4/16/2022 14:11:45,22.581293,113.896129,4443.39,clayey,corn,394.82
920,17.31,77.05,3.02,47.94,0.58,76.89,84.96,10/21/2022 01:33:11,7.0570002,124.7009964,5930.68,sandy,wheat,167.75
921,55.36,7.0,6.94,94.69,42.38,75.11,59.04,11/25/2022 08:16:15,48.2595628,24.3450737,1673.04,sandy,wheat,758.17
922,37.21,55.76,12.37,24.85,88.12,82.4,81.19,4/19/2022 22:36:11,16.9334683,121.7587348,8146.72,clayey,soybean,214.74
923,40.34,2.74,10.84,35.22,73.83,23.7,24.18,8/1/2022 22:16:33,59.8668258,17.6537608,8503.15,loamy,corn,509.96
924,80.65,89.52,0.41,73.96,42.37,25.59,29.01,2/25/2022 19:23:33,29.270311,88.880492,1652.98,sandy,corn,493.8
925,35.27,68.77,11.63,61.91,78.41,72.21,50.56,3/4/2022 07:42:22,53.204218,50.198315,2961.76,sandy,corn,507.5
926,3.51,40.85,9.75,29.34,95.91,75.16,3.71,5/24/2022 10:07:22,25.60162,103.817356,9844.19,clayey,corn,895.32
927,91.16,82.81,11.45,17.98,82.21,79.55,3.34,2/9/2022 19:14:36,53.9152969,27.5503205,8444.89,loamy,wheat,853.01
928,74.47,97.15,1.36,2.68,16.65,90.47,93.71,6/26/2022 03:48:46,21.808052,108.182377,734.49,sandy,wheat,547.63
929,56.69,8.6,8.8,43.17,54.35,63.14,20.22,8/11/2022 04:10:43,48.0158297,40.0785154,5084.74,loamy,corn,888.76
930,58.17,27.32,11.37,32.82,43.33,10.95,74.13,2/1/2022 12:47:51,20.995464,106.3346061,4203.37,sandy,corn,244.61
931,51.17,37.66,13.98,45.24,84.06,64.17,9.27,7/7/2022 11:09:32,-6.7769318,-43.0226015,2630.99,clayey,corn,428.62
932,12.78,77.56,7.97,5.67,29.63,84.34,63.99,3/21/2022 16:04:38,52.1734345,19.6947536,4198.44,loamy,soybean,102.87
933,32.52,27.59,0.34,51.6,80.24,13.36,72.25,1/5/2022 19:44:06,38.5703228,-7.9325424,2424.39,sandy,corn,348.51
934,87.21,35.34,7.02,18.86,85.66,0.18,11.18,6/8/2022 20:20:36,46.3611841,38.2725015,4810.38,clayey,soybean,995.69
935,12.26,76.98,2.57,80.08,50.27,85.5,54.29,12/22/2022 10:39:04,44.7811062,20.1963089,7573.48,sandy,corn,588.9
936,19.71,71.46,3.8,60.8,25.98,14.48,49.72,2/17/2022 16:37:16,13.9062958,124.3040904,3813.77,clayey,wheat,531.79
937,30.13,1.06,2.01,9.31,91.55,26.11,0.98,3/4/2022 06:50:12,59.4445121,18.071399,404.46,sandy,wheat,389.95
938,60.32,28.08,12.95,28.21,69.54,0.43,62.58,4/14/2022 03:09:13,42.545625,1.5147392,7888.12,loamy,wheat,333.72
939,63.18,64.92,6.68,34.23,96.33,55.59,98.47,7/26/2022 23:56:39,51.0279541,18.4228918,7194.02,loamy,wheat,467.8
940,37.8,80.59,4.64,83.19,18.4,43.23,95.14,5/26/2022 18:42:12,13.2317498,123.7702587,5249.18,clayey,corn,721.83
941,77.77,57.35,0.03,32.3,95.36,3.67,14.83,7/28/2022 08:18:16,15.1539332,-87.8721602,4118.16,clayey,wheat,580.82
942,82.65,28.86,5.91,38.99,92.42,74.39,9.79,12/20/2022 02:28:53,31.189689,16.5701927,2846.94,clayey,wheat,121.15
943,84.77,39.85,2.6,15.3,44.77,61.9,35.43,7/20/2022 15:47:38,42.4476716,47.6625008,2538.2,loamy,corn,368.42
944,77.27,24.49,6.62,7.13,60.33,83.37,69.24,2/13/2022 21:59:28,30.240579,106.370479,4588.43,clayey,wheat,840.13
945,93.36,2.21,10.31,28.51,44.03,99.26,18.76,11/27/2022 09:13:54,36.796303,106.957542,5158.55,loamy,wheat,806.97
946,85.49,21.45,11.8,19.18,80.0,78.22,59.38,7/16/2022 12:34:44,36.553769,116.751986,5990.44,sandy,corn,247.94
947,96.44,22.81,9.35,60.04,26.86,28.54,92.98,12/9/2022 20:24:57,24.8435589,89.3701078,9477.23,loamy,soybean,85.14
948,60.07,87.2,8.06,8.12,53.48,33.76,69.01,1/23/2022 09:18:07,13.4470634,-88.556531,1771.67,loamy,soybean,26.56
949,30.08,14.37,6.02,85.79,54.05,52.11,27.64,6/2/2022 12:22:14,58.3786073,11.4865869,5210.9,clayey,soybean,651.16
950,62.43,25.93,6.73,23.71,21.45,14.55,38.96,5/19/2022 08:30:13,-2.7129174,102.8917556,9660.51,clayey,soybean,625.71
951,28.6,68.48,11.76,90.84,62.08,90.0,14.13,10/19/2022 17:29:43,49.8474143,19.2057487,5928.74,sandy,soybean,613.39
952,14.53,14.34,13.42,17.21,27.59,68.64,14.4,8/6/2022 01:39:06,-8.1938024,111.0847891,1521.14,sandy,soybean,753.9
953,62.4,40.22,10.76,38.89,37.89,67.45,29.22,6/12/2022 18:44:01,44.4528239,19.0902035,4424.11,clayey,corn,547.6
954,97.34,86.79,1.73,25.3,70.05,43.78,90.36,2/15/2022 13:44:06,26.0833976,43.9627492,6362.03,clayey,corn,737.38
955,44.81,34.31,9.65,11.47,0.51,18.2,38.16,8/5/2022 00:23:18,-7.5009787,108.7987084,601.71,clayey,corn,245.28
956,93.71,0.04,4.55,42.73,14.92,82.61,74.45,2/4/2022 20:40:13,39.997756,116.190434,4674.01,loamy,soybean,65.95
957,43.54,61.03,1.86,14.3,66.97,44.88,94.45,8/8/2022 14:51:16,19.1284443,41.9246083,5401.64,sandy,soybean,926.44
958,91.35,2.52,12.44,64.46,35.98,38.05,44.1,2/8/2022 20:45:28,14.1652083,-16.0757749,8528.38,sandy,soybean,584.8
959,84.87,85.57,7.41,80.53,53.28,2.86,77.39,2/11/2022 05:45:50,53.7683238,18.1130662,1977.13,loamy,wheat,438.86
960,11.46,50.43,4.72,45.07,48.08,37.84,63.71,5/24/2022 04:10:03,46.1030135,29.7204853,6880.1,sandy,corn,349.29
961,22.97,68.92,13.92,16.64,52.91,32.49,47.19,7/22/2022 12:07:35,16.733514,-93.0859557,354.16,loamy,wheat,956.71
962,37.52,11.18,5.7,48.05,84.87,57.07,85.96,6/9/2022 17:43:53,16.8802365,121.5833217,18.14,clayey,wheat,197.4
963,29.83,56.33,7.84,91.24,31.41,13.98,65.7,8/13/2022 15:48:02,22.6113591,120.3493158,5911.45,sandy,corn,612.86
964,78.49,71.77,11.6,2.0,42.09,98.1,91.84,6/29/2022 05:28:21,39.85667,116.460756,2144.76,clayey,corn,668.56
965,97.43,3.68,11.67,65.53,26.16,75.67,93.38,3/25/2022 01:39:44,13.5936457,123.5205279,5620.08,loamy,wheat,270.93
966,87.46,45.02,6.01,62.11,45.88,78.66,56.11,10/7/2022 01:42:37,-6.7347875,111.4648515,7961.93,loamy,corn,788.53
967,2.75,68.83,11.61,97.48,54.82,60.03,22.78,1/23/2022 02:42:49,-30.6161448,25.4852012,9445.45,sandy,corn,274.64
968,46.09,81.19,10.11,98.9,75.52,0.36,77.82,4/22/2022 22:54:05,-14.91256,-69.874893,5270.74,sandy,soybean,960.55
969,91.57,48.12,12.19,69.99,92.8,20.44,27.73,4/17/2022 05:11:20,-14.4076036,23.2587992,442.06,loamy,wheat,687.89
970,18.98,77.44,7.83,0.94,4.14,33.06,8.5,5/16/2022 02:12:17,32.56,-85,1035.99,clayey,soybean,524.22
971,85.13,74.7,1.13,17.1,87.8,75.45,87.18,3/4/2022 18:26:30,58.3776252,26.7290062,8617.33,clayey,soybean,279.98
972,23.93,22.86,9.35,8.5,67.4,50.75,31.58,11/5/2022 12:25:11,29.278608,108.098075,4819.73,sandy,corn,241.4
